latitude,longitude,Species diversity
42.66271549,-8.967735698,8.74339750077887
58.42312963,-3.578153227,13.7512651985727
58.175213,38.21767342,8.80589156178874
42.24604889,23.47184244,7.02328256700785
61.16062919,-149.7427132,15.5355808304012
54.78146355,43.44058925,7.42663341362501
41.67729898,23.45517578,1.83494651241856
44.29188189,-72.87397547,12.7358920925427
-1.143527504,103.5697463,4.28508177872415
-1.143527504,103.567663,2.11695941360998
42.58563217,23.28642581,3.56393717999869
41.48354901,24.31559231,16.079065944938
-1.143527504,103.5697463,3.56866795264714
-1.143527504,103.567663,3.92252261924236
56.46687994,33.04059091,22.8853232081028
52.91479718,-2.771903356,6.7938486839964
-1.233110823,103.6197463,6.78202681594858
50.60021422,22.96350919,32.1735949210996
42.65438215,-8.9552357,11.3888902934026
58.77937957,68.78016853,17.4222862489152
55.61688008,38.90308998,10.4605323955224
56.48354661,33.01767425,22.7107006129381
-0.643527585,-90.33230601,8.03951776270334
45.33563173,-73.21564209,7.2200416161131
-0.643527585,-90.33230601,12.5942484666748
47.42729806,-53.43856192,11.7409753490025
62.60437896,-145.4489639,8.38992229555502
53.63354706,-2.834403346,11.4050476748453
45.14396509,-63.9364769,13.8700510924119
55.11896349,41.04058963,10.309072086612
42.58354883,23.26767581,9.107594672512
49.68563103,-77.73230803,22.3260217870693
-37.92477162,175.5551514,12.5893011127796
41.7481323,23.41142579,10.8613409660694
56.47521328,33.03642425,27.6583032580852
54.77729688,43.43433925,9.14040282429736
41.71063231,23.50934244,8.6098971031765
-45.79352036,167.5280694,15.9175875034329
47.59188136,8.77392813,5.74234749223328
41.59188232,24.44475896,7.44141273589197
41.71479897,23.46767578,12.8203464271587
42.22938222,23.3489258,5.71703737763256
40.1002159,40.56558971,7.86610340061049
46.73146484,-53.5198119,19.2869937523838
-3.933110392,-74.41147523,13.0170923369412
58.87521289,26.25100867,4.68826460646676
54.06688033,37.51350686,4.64572627036899
41.62104899,24.67809225,10.7088390777428
67.44604485,86.70933233,8.71770751710776
43.13146541,-8.742735735,4.51961195479172
61.78354576,24.29475898,18.2039593966739
42.6002155,23.26975914,10.9162520709583
29.55855092,94.55933107,10.6891916542472
-44.03518731,171.5551521,13.8040141430792
-0.643527585,-90.33230601,7.24365531779175
43.32938205,22.86142588,7.05919898372069
36.23354985,139.6759905,15.4639712459358
-1.143527504,103.567663,3.60208574863501
-1.233110823,103.6197463,4.50316885861672
43.49396535,-7.55940259,18.8202906485897
60.47104597,-150.7281297,13.737404975881
41.61688232,24.66559225,4.25720912027034
41.70854897,23.46975911,10.7376164776888
48.1877146,-77.59480805,16.4377014101514
60.8897959,68.68850188,6.63610557352112
59.8481294,12.28642757,12.238692521494
41.7168823,23.46767578,9.46997436451234
47.59188136,8.77392813,4.35275281637376
43.11688208,23.1218425,10.2890511899856
-4.114360363,-78.9677245,37.0202228078465
53.75854704,156.5572378,16.3425564919026
42.6002155,23.27184248,7.86525458098034
41.67729898,23.45725911,12.8493942239587
52.64396389,157.4489043,10.3030350495102
-40.66435451,-72.16355892,17.0
43.54188201,-7.505235933,33.5508268377879
54.77729688,43.43850592,10.4833846873856
47.81896466,8.176011559,76.7029478845746
58.28354632,14.01142729,3.65382908364136
31.12521733,115.2655778,21.6966034196313
42.14396557,23.78434239,18.7715349799925
-46.13310364,168.063486,14.6431106885806
