latitude,longitude,Species cluster 2
67.53146151,86.64683234,1.01449275362319
-6.826859928,107.9655789,0.285714285714286
56.97104653,82.60308298,0.771929824561403
-1.143527504,103.567663,0.769230769230769
43.11688208,23.1218425,1.125
52.70854721,45.8239222,1.0
-7.328943182,109.6134953,0.533333333333333
-13.91644213,-171.7489597,0.421052631578947
-0.643527585,-90.33230601,0.117647058823529
54.07938033,50.37183814,0.88135593220339
-0.64769425,-90.32813935,0.444444444444444
-43.91018733,168.9801525,0.739130434782609
-1.143527504,103.5697463,0.461538461538462
53.76271371,156.5572378,1.21739130434783
-6.787276601,106.9822457,0.470588235294118
67.86687812,19.17809313,0.869565217391304
52.47521392,17.88851,0.625
49.12313112,-122.9698008,0.975609756097561
-1.235194157,103.6197463,0.5
54.06688033,37.51350686,0.833333333333333
37.81688293,-25.26356642,1.0
41.9752156,-7.873985873,1.33333333333333
58.175213,38.21767342,0.705882352941177
43.11896541,23.12392583,1.27659574468085
52.66063055,23.60725909,0.27906976744186
42.5814655,23.22184248,0.888888888888889
18.3835527,-97.4781382,0.5
54.27729696,-2.071903468,1.06666666666667
42.59188216,23.28642581,0.5
49.07521446,-80.53647425,1.16981132075472
54.73563022,43.16142263,1.0
4.989804847,-75.33022508,0.978723404255319
60.89187924,86.688499,1.0
43.45646536,-7.436485943,0.8
54.31271362,156.0864046,1.27272727272727
67.82521146,19.73225971,1.16666666666667
-40.67685451,-72.16980892,0.588235294117647
-1.143527504,103.567663,0.666666666666667
44.16479858,-111.0073027,1.0
-1.143527504,103.5655796,0.6
64.28354536,100.1843302,0.909090909090909
-7.101859885,107.5114123,0.875
44.95438179,136.5301577,0.266666666666667
-39.58727135,175.5551514,0.848484848484849
42.9918821,-8.001069186,1.2
43.25229873,133.7072415,0.222222222222222
42.21479889,126.5176593,0.967741935483871
52.71271388,-84.17397367,0.871794871794872
51.91688067,14.31767724,0.529411764705882
53.76271371,156.5593212,0.8
50.48771423,30.26350802,0.923076923076923
5.160638154,-52.65939537,0.571428571428571
5.39397145,-52.96356199,0.4
55.17104682,40.2114231,0.818181818181818
-8.185193044,21.55100942,0.25
42.1335489,23.47809244,1.24137931034483
36.56063313,-5.596902904,0.75
-1.143527504,103.5655796,0.666666666666667
56.46896328,33.99267409,0.95
60.8897959,68.68850188,0.642857142857143
42.69604881,-8.932319037,0.705882352941177
-0.643527585,-90.33230601,0.363636363636364
6.083554673,116.5489109,0.553191489361702
56.48354661,33.01767425,0.938775510204082
53.11063048,156.8780711,1.14285714285714
47.5939647,8.767678131,0.0
54.77729688,43.43433925,0.823529411764706
49.14188112,-122.9302175,0.75
47.59188136,8.77392813,0.0
54.2668803,156.3780712,1.33333333333333
37.83563293,-25.75939968,1.0
-16.3581084,-68.11772623,0.622222222222222
37.80646626,-25.73648302,1.0
53.6356304,-2.838570012,0.666666666666667
53.38771377,47.99267185,0.862068965517241
42.41896553,-8.340652466,0.727272727272727
76.88771001,15.53851038,0.631578947368421
9.381470811,-82.36772395,0.916666666666667
-0.643527585,-90.32188935,0.285714285714286
67.95646144,19.98642634,0.933333333333333
42.5689655,23.3239258,0.307692307692308
41.59188232,24.44475896,1.14285714285714
47.5939647,8.765594798,0.0
41.78771563,24.13225901,0.866666666666667
35.56063329,-5.594819571,0.666666666666667
56.50229661,33.05517424,0.8125
42.20646556,23.31559247,1.14285714285714
60.23979601,-151.3739629,0.818181818181818
-4.62686028,55.43642066,0.444444444444444
53.31479712,46.19475548,0.744186046511628
41.67313231,23.44059245,0.952380952380952
18.27105272,-97.48855487,0.526315789473684
-0.643527585,-90.32605601,0.857142857142857
55.17938015,40.2176731,0.96
55.17729682,40.2114231,0.947368421052632
29.61480091,94.65099772,0.666666666666667
57.44812979,-3.634403218,1.04
42.76896547,24.3718423,0.612903225806452
-0.660194249,-90.32813935,0.571428571428571
53.83563037,36.2530904,0.736842105263158
-2.856027231,13.83851065,0.4
33.8439669,-5.478152923,0.8
41.57729899,23.61767575,0.4
37.7772996,-25.46148306,0.96551724137931
36.17521652,120.6259936,0.642857142857143
-40.67060451,-72.10939226,0.727272727272727
67.48146152,86.4364157,0.0
42.58563217,23.24684248,1.22727272727273
19.55646918,99.06349702,0.133333333333333
41.69604897,23.48434244,1.2
46.73146484,-53.5198119,1.15151515151515
-54.75393559,-68.33439287,0.952380952380952
46.47104821,9.819761296,0.964285714285714
-35.66018865,148.8405724,1.2
60.8897959,68.68850188,1.05882352941176
-1.143527504,103.567663,0.666666666666667
21.10021894,-100.0489711,0.368421052631579
41.71479897,23.46767578,1.05555555555556
57.10229651,14.53851054,0.888888888888889
78.02104316,13.9676773,0.727272727272727
-46.50810358,168.7155692,0.727272727272727
46.47521488,9.819761296,0.91304347826087
42.60229883,23.26975914,1.06666666666667
