RF_runs_num,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temperature of Wettest Quarter,Mean Temperature of Driest Quarter,Mean Temperature of Warmest Quarter,Mean Temperature of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter,Evapotranspiration,Climate water deficit,Palmer Drought Severity Index,Reference evapotranspiration,Precipitation accumulation,Soil moisture,Minimum temperature,Maximum temperature,Vapor pressure,Vapor pressure deficit,Wind-speed at 10m,Snow cover,Soil bulk density at 0-30 cm depth,Clay content at 0-30 cm depth,Soil organic carbon content at 0-30 cm depth,Soil pH in H2O at 0-30 cm depth,Sand content,Soil water content,Percent tree cover,Percent non tree cover,Percent non vegetation,Normalized Difference Vegetation Index,Enhanced Vegetation Index,Gross primary production,Net photosynthesis,leaf area index,Elevation,latitude,longitude,The estimated number of persons per square kilometer,Global Human Modification
0.0,0.04299756531802714,0.009815958181042458,0.018170142742227828,0.022496942383306167,0.03653344792906475,0.02427364702302217,0.01292999422901614,0.042943721972320145,0.017948132551170337,0.030697050251681273,0.02674385959113517,0.01774688488048468,0.015629021425066017,0.012196331075690299,0.011682225071424638,0.014961962280307795,0.013011235264880594,0.018118090015758197,0.0203003652338844,0.012013488751071255,0.014431707925289269,0.01243125970063129,0.017945592247994087,0.016109931808326827,0.009081953032719003,0.035630380839981574,0.05576099132335647,0.026699670932594635,0.015196593329686363,0.02335037055572259,0.049597501113397606,0.014224786437254782,0.03370770317637559,0.027159599621039813,0.012146214809776214,0.015307792492423481,0.009497778710384444,0.013742428050084953,0.015005729217249011,0.010278093183214904,0.014533072735212987,0.014290255901418202,0.011632856437783235,0.014861305873205402,0.013662170204429417,0.014323395783927719,0.020566938632158995,0.016896703166276787,0.014379249647460637,0.016337906940042335
1.0,0.040284434353138214,0.010010991411791124,0.017358968625184823,0.021867577292127214,0.038754958414662685,0.025339823766827804,0.012495967111602613,0.050246501371929736,0.01698869959257884,0.03697216650781781,0.027702629806972225,0.017557360400357335,0.015151930467136497,0.0115737508127255,0.010501579249158184,0.014884107877968818,0.012543700657828383,0.017521291635025454,0.022267835433593966,0.011391913775567702,0.01663558765758393,0.014143826568962702,0.015291243263990973,0.014801758693093511,0.009452619827146317,0.03241114612187733,0.049621960813993164,0.027239898726730747,0.014905497169300314,0.021950490653100087,0.04387091578992701,0.013505089506573814,0.03041363521098096,0.02452704672144955,0.01598730339810066,0.015031935504919925,0.009668023412877239,0.01474683193498705,0.015362967191648152,0.012565716251489915,0.01355341827045273,0.015224926140514945,0.012456752594694274,0.015779633244598138,0.014656647241795984,0.014552230409698868,0.01844577079566921,0.016776124194465183,0.015991453358782177,0.01901336076660021
2.0,0.039751413424562336,0.010439291403366855,0.018557097677743262,0.021519606763851257,0.03865148287652137,0.026323943032646718,0.01295868675351733,0.047026361153187875,0.01652663077118121,0.042465342158135466,0.027513756751904164,0.01607637123287448,0.014795678445704383,0.011183224611940993,0.00948586891531662,0.013614767816619652,0.011873267620741361,0.020295433852061725,0.019645755600584604,0.010635446943677936,0.016014382357705612,0.013431783301372888,0.01583483278351144,0.014036684103684575,0.009456230135788985,0.03576701586845533,0.05075941706514391,0.02853065194560662,0.018032715881375005,0.019819243913412762,0.05019211243758602,0.013604142236716237,0.02844121247037435,0.025181880312497146,0.013208523889811426,0.014571100363354357,0.009233862281183012,0.012617228825910647,0.012010589150464625,0.011403681999492753,0.011783597870078719,0.01755460045033642,0.013438256086181486,0.017889289863449082,0.014428343658573727,0.014024415191648237,0.018660991100732695,0.017517738828155386,0.016431122943271165,0.01678492487798582
3.0,0.035951968402328255,0.009824201775789658,0.01672529182227345,0.01969774745013681,0.036952409519280506,0.025919488565397095,0.014319506989829797,0.045167620664910965,0.016611677104052595,0.04111483162697092,0.02674871056471119,0.015171422000272263,0.01597187683309895,0.012690928901099897,0.009837842930813327,0.013560075383668189,0.012936108393417396,0.017496171497038467,0.022710576124015325,0.011571946381615203,0.016074149060428183,0.012332918918973547,0.01751741975096938,0.015156853977750462,0.009821022990738587,0.03273640623827262,0.0492465083362733,0.0272712207708097,0.01781588886811536,0.020170676768784233,0.04951907945726194,0.013850090504839293,0.032442730525701804,0.028905751720236315,0.016384601352339375,0.015861089488181185,0.009995336366987411,0.012011421989484699,0.013964858336646095,0.012496675746249238,0.013445663015262595,0.016401500006968966,0.012184208533367885,0.015938224524483926,0.01473516760276748,0.01492378770711033,0.0180060663749083,0.017290710663349307,0.016345389219442376,0.01617417825257585
4.0,0.03970360908829005,0.009340581070200141,0.015504001012214864,0.018762744792447928,0.03807326964699045,0.024996477663022768,0.01319494484624209,0.04708305496935805,0.017011707649918474,0.036436831754585355,0.02531583914300438,0.017187777083193554,0.01626634469449335,0.011113361805780013,0.009936618917264092,0.013502127529282927,0.012270804200364034,0.02011925976616099,0.019730599784110583,0.011174972230894333,0.014776127472769527,0.013604888869193093,0.01734099908167696,0.014609535522334443,0.009806128732445551,0.03521190929486386,0.0551555671082175,0.026444321906465017,0.018223226898220563,0.022892745140941355,0.04849894983511019,0.012553717852569788,0.029290208445955052,0.02762952669358291,0.013831403403139075,0.014519325543345903,0.008927292764088208,0.013422513625475398,0.01462216125015412,0.011423802364616542,0.013810582052255183,0.01639461489763781,0.012647571540166295,0.0174250516395584,0.015579000685756354,0.015801398654318746,0.01836529860344751,0.017057836127931856,0.016006917676419527,0.017402448669524877
5.0,0.036604245465872785,0.010667021604620625,0.016087999112010674,0.020758977398805074,0.035547778905077834,0.024888100883952147,0.014233998466224947,0.04981020357091074,0.015418927681224472,0.04028822416980129,0.026771143475932895,0.016517811607832753,0.015954557296648412,0.011618071520831512,0.011144050906374435,0.015239777855596628,0.012949576749727373,0.01942439853093571,0.023443140153124,0.011307531940289873,0.01463684730193893,0.013324206002935048,0.017341768489827752,0.015632585139966577,0.009897289149200583,0.03366070877157076,0.047326552166698885,0.025289184002323002,0.01521450298517249,0.021538164790540288,0.04905956635254169,0.01334305789638742,0.029561200674376616,0.026366723921706754,0.013848528741885163,0.015190143304255827,0.009369881669053984,0.014063617570171423,0.013787704428230305,0.012724405495040683,0.013572964395605258,0.017124691525641538,0.013245356251667725,0.017448916929714148,0.013888992914940482,0.015676436992561636,0.018945906375200265,0.01602572667787232,0.01739415902940106,0.01682467275777708
6.0,0.03953238477780794,0.009306082727418749,0.01660410422794974,0.01923933539531641,0.03873381150541334,0.02449579430699845,0.013144555461689904,0.04999194527290099,0.016129424839532856,0.037010344031335456,0.026585296680502458,0.01764657083814394,0.016077056754644145,0.010084314721099948,0.009779902101169725,0.013320634361354911,0.011766320193516986,0.01634319893547508,0.022048962526096987,0.01080070352954764,0.01564049529499184,0.01328970689390501,0.01739718585516425,0.01550959143028791,0.009279835376056648,0.035993307732055335,0.05645236934036245,0.027286106999413372,0.01771887468433726,0.022449460680519687,0.046834116943464406,0.013137656676750773,0.03158501973562387,0.028414750109011913,0.014964378795043781,0.01475757699316455,0.008297353872916031,0.013767701503404518,0.012452009287921586,0.011188495092235021,0.013699276651247832,0.01610880551473458,0.012503791347550952,0.01622275707284491,0.014408736429562752,0.014813007957586388,0.019538093942871364,0.01645259898478171,0.01631354031508111,0.014882655299192494
7.0,0.043224238610459785,0.009975574584692204,0.019245412198369154,0.021095367500321458,0.03811774217134616,0.02426141709221884,0.013651805193757381,0.04495755763815591,0.016962057688372435,0.03959526558315427,0.027695964141665592,0.014916258031190946,0.014016328406274309,0.010972084180656282,0.01000845286841958,0.014452296002796067,0.012299658324572334,0.01526923281065003,0.020931248079436977,0.011226661788680542,0.014892506279580827,0.012822369305956243,0.01882245734565923,0.013869297280625295,0.009702886245560476,0.03550867000719773,0.05783897022376851,0.028549207379571454,0.017040955481826395,0.01833245876631046,0.04910707608161633,0.013471868618512088,0.030107238551081356,0.029950638951666272,0.015996243378919903,0.015651313798860148,0.009726519562893374,0.011406431728327058,0.012200956963779642,0.011361223068071209,0.012082271004559145,0.014557915208199228,0.013365780633076425,0.019555513613258777,0.014271710997339853,0.015105426295027915,0.016562315631462477,0.015654203198435503,0.015694366307056413,0.013916585196610017
8.0,0.03745355455113758,0.009795018600848906,0.017516532069946744,0.021653847593567928,0.03721813320877675,0.02690353321774778,0.013377009275306781,0.04806306701511459,0.015833826595797375,0.03956986343297964,0.027008809980903842,0.015769117437179726,0.015170429633072345,0.011094805936411201,0.009953278237888037,0.014702556732659201,0.012717250899564514,0.017911495851605293,0.019490776760236667,0.010857436312004306,0.015420725681683444,0.011648294933835717,0.017365368327794527,0.01412988447098127,0.010322719576288488,0.03753963365178025,0.04837251653459904,0.02905683650593327,0.01679219354724318,0.020279380523556437,0.05127783717683399,0.013701599718945297,0.02805068789421603,0.02795652235517309,0.01672181690877849,0.015255244603003437,0.009475327907341353,0.013881005851795735,0.013371670243896204,0.012167963179226709,0.012176091492493282,0.01488297321726082,0.01216414805599796,0.01550514141873453,0.015607594986035556,0.015468816210862506,0.019683518779465958,0.016949097678454143,0.016573122215787328,0.016141923009252566
9.0,0.03972458468624399,0.00987184834502463,0.01844308845600073,0.023263598473356392,0.03839366624877057,0.025467788389319825,0.013548078548396784,0.04780780857486509,0.016255951812444765,0.038229158660105574,0.02630117984951986,0.01737573843237201,0.01566555546302597,0.012778447239788842,0.011039597962152866,0.0141019192455565,0.014228167340460672,0.019611127860668053,0.021389552821044287,0.010641515884449722,0.016703709425314607,0.011903104187436392,0.01765933836649559,0.014125004452257372,0.009450414751169542,0.032988330834249804,0.04954455494595014,0.025381745777775265,0.017811313648356617,0.021185638230034207,0.05025250062104847,0.01358274394093654,0.030425785286418427,0.023631219061003277,0.013476807873192208,0.01405038942975972,0.009725687967929254,0.012189838523564327,0.012223656711431573,0.011997266382683506,0.013289372658084246,0.016742051376026485,0.012037224741804253,0.015227230659386491,0.014722418154770288,0.01610044487705338,0.019536366727537908,0.01666905859725402,0.016135864442015375,0.017092543055493483
