latitude,longitude,Species cluster 3
53.76479704,156.5593212,0.857142857142857
54.76896355,43.18642262,1.125
-0.643527585,-90.32188935,0.545454545454545
-0.643527585,-90.32188935,0.0
68.88562796,21.05309283,1.33333333333333
53.36271377,46.58642208,1.08
18.27313606,-97.48647154,0.6
53.63354706,-2.834403346,0.833333333333333
41.78771563,24.13225901,0.348837209302326
7.833554393,-8.755235732,0.851351351351351
60.8897959,68.68850188,1.05882352941176
-0.643527585,-90.32813935,0.0
43.11896541,23.12392583,0.717391304347826
42.5689655,23.3239258,0.692307692307692
53.4147971,17.23642678,1.30909090909091
-1.235194157,103.6197463,0.789473684210526
42.58979883,23.25100915,0.91304347826087
43.32938205,22.86142588,0.514285714285714
53.8127137,16.58642688,0.857142857142857
-4.110193697,-79.18022446,0.727272727272727
28.78563437,-17.80731762,0.0
-40.66643785,-72.17189225,1.23529411764706
60.8897959,68.68850188,1.2
-3.522693791,28.96559157,1.33333333333333
55.18354682,40.22183976,0.9
53.83354703,17.57601005,0.710526315789474
17.11896957,-96.35105505,0.333333333333333
53.76063038,156.5572378,1.0
67.48146152,86.4364157,2.0
58.87521289,26.24892533,1.55555555555556
-0.643527585,-90.33230601,0.428571428571429
49.12313112,-68.29272621,1.11111111111111
53.80854704,16.58642688,1.26315789473684
-4.116443695,-79.08439115,0.627906976744186
53.2127138,16.72809352,1.24285714285714
54.76688022,43.46558925,1.39285714285714
-35.81227196,174.100985,0.870967741935484
46.27521491,-86.64688994,1.74193548387097
41.54813233,23.63850908,0.4
-40.67060451,-72.10939226,0.545454545454545
-1.143527504,103.567663,0.75
42.58563217,23.28434247,0.157894736842105
61.03562921,23.9426757,1.0
47.5939647,8.765594798,1.2
-6.11227671,145.0947397,0.0
58.42521296,-3.573986561,1.02631578947368
-8.035193069,21.30309279,0.375
42.59188216,23.28642581,0.25
43.30021538,22.19475932,0.6
29.56480092,94.54891441,0.8
42.5877155,23.3364258,0.461538461538462
9.381470811,-82.36564062,0.521739130434783
46.57313153,15.6468437,0.692307692307692
-0.643527585,-90.32397268,0.0
42.77938213,24.61767559,0.0
42.58563217,23.28434247,0.428571428571429
-2.678943926,12.77392749,0.0
53.76063038,156.5572378,1.16666666666667
54.06688033,37.51350686,1.5
42.57938217,23.26975914,0.4
-8.464359667,20.55517624,0.324324324324324
-40.67060451,-72.16980892,1.23529411764706
52.50438058,9.680177985,1.71428571428571
60.8897959,68.68850188,1.96153846153846
58.78979624,68.79058519,1.39024390243902
41.48354901,24.31559231,0.893617021276596
64.28354536,100.1843302,1.19318181818182
67.95646144,19.98642634,1.4
61.63979578,-149.8635465,1.5
-7.910193089,21.40309278,0.333333333333333
19.70021916,-101.6989709,0.176470588235294
69.12937792,-104.8989703,1.02739726027397
45.78979832,14.29267725,0.5
42.60438216,23.26767581,0.0
-1.143527504,103.5697463,0.6
43.45646536,-7.436485943,0.75
42.58563217,23.24684248,0.620689655172414
18.3898027,-97.48022154,0.652173913043478
42.6002155,23.27184248,0.51063829787234
42.20646556,23.31559247,0.214285714285714
-8.268526365,19.69892638,0.36
-1.235194157,103.6197463,0.214285714285714
-1.143527504,103.5655796,0.428571428571429
47.41896473,-88.00730639,1.3125
43.32938205,22.86142588,0.352941176470588
45.10229843,-83.63855708,1.23529411764706
-53.37893581,-71.2656424,1.39285714285714
39.36688268,-106.5823034,1.1
20.95021896,-99.61772119,0.3
60.98354589,24.66559225,1.4
53.04188049,105.5593293,0.9375
60.47104597,-150.698963,1.17073170731707
42.59188216,23.25309248,0.75
-7.722693119,21.26350946,0.0
47.5939647,8.767678131,0.0
42.57938217,23.26975914,0.365853658536585
41.71479897,23.46767578,0.416666666666667
42.58563217,23.24684248,0.521739130434783
37.87729959,-107.3698033,1.05
40.36063252,-7.653152576,1.0
41.61688232,24.66559225,0.833333333333333
-40.76643783,-72.21355891,1.125
60.8897959,68.68850188,1.23529411764706
-39.22685474,175.5551514,0.9
54.34604695,-2.096903464,1.23913043478261
42.14813224,23.78850906,0.310344827586207
57.17521316,12.59684418,0.976744186046512
16.66688631,102.1134965,0.176470588235294
