latitude,longitude,Species cluster 3
46.24604825,-86.60105661,1.59375
53.8064637,157.6239043,0.724137931034483
42.82521546,-6.853152704,0.9
62.00229573,-150.0552131,1.22222222222222
42.20438223,23.3176758,0.517241379310345
43.45646536,-7.436485943,0.75
41.81271562,24.11767567,0.833333333333333
-4.616443616,55.43642066,1.07142857142857
36.23354985,139.6759905,0.66
42.58354883,23.26975914,0.342857142857143
19.70021916,-101.6989709,0.176470588235294
42.60438216,23.27184248,0.333333333333333
-1.233110823,103.6197463,0.545454545454545
47.58979803,8.778094796,2.14285714285714
42.76688214,24.25934232,0.622641509433962
46.65021485,10.33226121,0.857142857142857
42.69604881,-8.932319037,1.23529411764706
41.9752156,-7.873985873,0.666666666666667
42.41896553,-8.340652466,0.954545454545455
53.63771373,-2.838570012,1.05882352941176
-54.61643562,-67.77189296,1.36363636363636
50.76479752,28.95934157,1.13636363636364
36.58354979,137.5926575,0.0
54.4627136,-2.498986733,0.866666666666667
42.20438223,23.3176758,0.272727272727273
41.62104899,24.67809225,0.8
53.76063038,156.5614045,1.0
17.3668862,-96.682305,0.771428571428571
42.15438223,23.39684246,0.482142857142857
41.61688232,24.66559225,0.529411764705882
34.92105006,136.0801578,1.0
53.30229712,157.4697377,0.954545454545455
18.26896939,-97.48855487,0.625
42.6064655,23.26559248,0.5
42.02104892,24.22392566,0.75
43.30021538,22.19475932,0.6
-0.643527585,-90.33230601,0.545454545454545
47.59188136,8.77392813,0.75
36.56063313,-5.594819571,0.947368421052632
-1.235194157,103.6197463,0.3
34.91896673,-77.08855813,1.2
61.20437919,65.53850238,1.125
18.3960527,-97.4718882,0.545454545454545
-45.99977033,168.1968193,1.5
47.59188136,8.77392813,0.0
-13.91644213,-171.7593763,0.0
56.48354661,33.01767425,1.10204081632653
41.9502156,24.138509,0.72
53.76479704,156.5593212,0.857142857142857
57.44812979,-3.634403218,1.44
20.12105243,99.68433025,0.37037037037037
47.58979803,8.77392813,1.5
48.77521451,16.6947602,0.5
33.8439669,-5.478152923,1.2
60.75229593,-135.1281322,1.0327868852459
53.33771378,-2.867736674,0.833333333333333
29.55855092,94.55933107,0.8
60.8897959,68.70308521,1.17857142857143
54.76688022,43.46558925,1.39285714285714
52.91479718,-2.771903356,0.9375
41.7481323,23.41142579,0.272727272727273
-43.24768743,170.190569,1.56521739130435
-0.726860905,-90.36147268,0.6
58.4147963,-3.703153207,1.21875
18.58771934,98.48849711,0.383720930232558
7.833554393,-8.755235732,0.851351351351351
53.31896378,35.33225721,1.22727272727273
-0.64769425,-90.32813935,0.5
53.4147971,17.23642678,1.30909090909091
46.97313146,6.713511793,0.774193548387097
-36.38102187,148.4093225,1.44444444444444
52.84396386,-83.92605704,1.23913043478261
57.17521316,12.63434418,1.14893617021277
52.9856305,46.45933877,1.05882352941176
54.34604695,-2.096903464,1.23913043478261
52.73563054,157.346821,1.0
43.29604872,28.04267505,0.934426229508197
45.49396503,-74.80522516,1.07547169811321
-7.947693082,-14.34898484,0.666666666666667
53.6356304,-2.836486679,0.9
-40.67268785,-72.16564225,1.23529411764706
-1.143527504,103.567663,0.461538461538462
21.10021894,-100.0489711,0.315789473684211
-0.643527585,-90.32188935,0.428571428571429
-1.143527504,103.5697463,0.923076923076923
-39.58727135,175.5551514,1.18181818181818
-0.643527585,-90.32605601,0.166666666666667
46.40438155,9.69059465,1.16129032258065
47.59188136,8.77392813,1.2
-1.143527504,103.567663,0.25
52.47521392,17.88851,1.3125
46.57313153,15.6468437,0.692307692307692
42.20229889,23.31350914,0.28125
-4.110193697,-79.18022446,0.727272727272727
-0.643527585,-90.32605601,0.461538461538462
-44.03310398,168.7509859,1.40625
53.31479712,35.34475721,1.35483870967742
59.79187941,-151.1697963,1.26923076923077
46.47104821,9.819761296,0.857142857142857
60.8897959,68.68850188,1.82142857142857
41.59188232,24.44475896,0.428571428571429
-1.143527504,103.567663,0.529411764705882
54.06063033,37.59267352,1.65
5.160638154,-52.65939537,0.428571428571429
42.20646556,23.31559247,0.214285714285714
67.44396152,86.70516566,1.0327868852459
36.17521652,120.6259936,1.07142857142857
42.58354883,23.29267581,0.15
30.55230076,114.4114112,0.631578947368421
18.27313606,-97.48647154,0.576923076923077
52.66063055,23.60725909,0.627906976744186
67.44604485,86.71141566,0.9
-0.706027574,-90.30313935,0.631578947368421
78.04395983,13.70726067,0.882352941176471
-1.235194157,103.6197463,0.5625
-3.212277173,12.25101091,0.0
46.7356315,10.42809453,1.05882352941176
-0.643527585,-90.32605601,0.0
29.61480091,94.65099772,0.666666666666667
41.59188232,24.44684229,0.473684210526316
37.80021626,-25.23856643,0.454545454545455
43.11896541,23.12392583,0.51063829787234
54.67521356,-84.5989736,1.23076923076923
47.5939647,8.767678131,0.0
-1.143527504,103.567663,0.545454545454545
-1.143527504,103.5697463,0.6
42.76688214,24.25934232,0.576923076923077
53.76063038,156.5593212,1.04347826086957
40.56896582,-4.153153135,0.0
61.16062919,-149.7427132,1.26315789473684
45.10854843,-63.89481024,1.18421052631579
54.21479697,-3.001069986,1.125
54.2668803,156.3780712,0.0
43.45229869,-7.523985929,0.7
52.71896388,-83.94064037,1.125
42.58563217,23.28434247,0.157894736842105
47.59188136,8.771844797,1.71428571428571
54.75438022,43.20100595,1.04347826086957
48.55021454,-58.43439445,1.35483870967742
68.28354472,19.25100979,0.818181818181818
-40.67685451,-72.16980892,1.23529411764706
-1.233110823,103.6197463,0.157894736842105
-43.25602077,170.2864023,1.14705882352941
-1.143527504,103.5697463,1.0
42.1335489,23.47809244,0.310344827586207
41.67313231,23.44059245,0.636363636363636
-17.44769156,-179.1572918,0.529411764705882
52.93979718,45.48017226,1.25806451612903
61.23562918,65.6280857,1.11864406779661
54.78146355,43.44058925,0.705882352941177
-35.64977198,148.8301557,1.09090909090909
58.42521296,-3.573986561,1.02631578947368
41.67938231,23.46975911,0.6
-35.81227196,174.100985,0.870967741935484
68.35646138,19.04684315,1.3695652173913
53.2127138,16.72809352,1.24285714285714
42.15438223,23.77392573,0.545454545454545
47.59188136,8.77392813,1.5
47.58979803,8.77392813,1.5
41.74396563,24.144759,0.454545454545455
37.88979958,-25.80106634,0.428571428571429
58.175213,38.21767342,1.05882352941176
42.12313224,23.48434244,0.642857142857143
54.77729688,43.43850592,1.375
42.12938224,23.46975911,0.525
42.58563217,23.28434247,0.709677419354839
37.81688293,-25.26356642,0.409090909090909
4.979388183,-75.33647508,0.846153846153846
50.20229761,-66.60105981,1.07142857142857
42.57729883,23.26975914,0.375
53.6356304,-2.836486679,0.923076923076923
41.83771562,23.38850912,0.681818181818182
62.60437896,-145.4489639,1.0
-1.235194157,103.6197463,0.545454545454545
52.41896393,17.36559342,1.21052631578947
46.54813153,-86.05939003,1.17857142857143
-1.235194157,103.6197463,0.5
53.63354706,-2.834403346,0.833333333333333
-1.697694083,101.26558,0.685714285714286
53.76063038,156.5572378,1.0
-1.233110823,103.6197463,0.0
-54.09976903,-69.34897604,0.3
47.5939647,8.767678131,1.2
60.47104597,-150.698963,1.17073170731707
54.36896361,-2.994819987,1.0
36.96063307,-107.6927199,0.954545454545455
43.11479875,23.1343425,0.558139534883721
-0.64769425,-90.32813935,0.555555555555556
61.86062908,-6.832319373,0.794117647058823
41.7168823,23.46767578,0.3
53.79604704,-73.32605873,1.13513513513514
41.71063231,23.50934244,0.461538461538462
41.54813233,23.64059242,0.477272727272727
42.00646559,23.9364257,0.692307692307692
-4.62686028,55.43642066,0.4
-7.910193089,21.40309278,0.333333333333333
67.05854492,-50.45314573,0.875
18.56688601,-95.06772192,0.482758620689655
-1.143527504,103.5697463,0.642857142857143
42.58354883,23.22600915,0.0
-6.776859937,106.9259958,0.833333333333333
51.13979746,5.298928686,1.32954545454545
-8.351859684,21.34892612,0.428571428571429
68.35437804,19.04684315,0.72
50.2647976,-63.66981028,1.10204081632653
60.8897959,68.68850188,1.05882352941176
42.12729891,24.90934221,0.951219512195122
-1.235194157,103.6197463,0.545454545454545
42.58979883,23.25100915,0.91304347826087
18.27313606,-97.48647154,0.6
57.17312983,12.71351083,1.17391304347826
37.82313293,-25.75106635,0.272727272727273
40.36063252,-7.653152576,1.0
48.83979783,16.49684356,0.428571428571429
42.57729883,23.26975914,0.5
-1.143527504,103.567663,1.0
66.40021169,79.01766689,1.2
58.87521289,26.24892533,1.55555555555556
42.58563217,23.24892581,0.529411764705882
18.38563604,-97.48022154,0.5625
41.84813228,23.17392583,0.363636363636364
52.93563051,-2.759403358,1.3
-6.701859949,106.9989124,0.0
41.62104899,24.67809225,0.6
56.50021327,32.91767427,1.11764705882353
42.58354883,23.29267581,0.571428571428571
41.76479896,24.14267567,0.77027027027027
42.58354883,23.26975914,0.521739130434783
43.45021536,-7.530235928,0.769230769230769
-0.643527585,-90.30938935,0.428571428571429
46.71063151,6.161428548,0.67741935483871
41.03771575,-75.26564176,1.28571428571429
52.91479718,-2.771903356,1.41176470588235
60.63979594,-151.080213,1.13513513513514
42.16271557,23.78017573,0.5
-1.23727749,103.6197463,0.75
48.1877146,-77.59480805,1.32352941176471
46.40021489,15.60517704,0.461538461538462
-1.235194157,103.6197463,0.789473684210526
-1.235194157,103.6197463,0.642857142857143
54.69188023,-2.37190342,1.06451612903226
62.42937899,-150.7031297,1.18181818181818
54.70229689,-3.005236652,0.970588235294118
43.11479875,23.19267582,0.428571428571429
58.41271297,-3.796903192,1.2
-2.703943921,11.21976107,0.125
62.78562893,30.94892458,1.13793103448276
41.48354901,24.31559231,0.893617021276596
76.88771001,15.53851038,1.02631578947368
-7.356026511,20.8489262,0.321428571428571
47.22729809,7.048928406,1.125
41.70646564,23.50725911,0.705882352941177
45.33563173,-73.21564209,1.71428571428571
-42.8289375,170.9384855,1.13513513513514
42.59604883,23.28225914,0.0
42.12313224,23.46975911,0.666666666666667
42.57938217,23.26767581,0.45
47.59188136,8.77392813,0.0
64.67312863,-165.6614606,1.05555555555556
47.5939647,8.767678131,1.0
48.82104783,16.53226022,0.214285714285714
52.53979724,45.36975561,1.37142857142857
-1.235194157,103.6197463,0.857142857142857
42.22938222,23.3489258,0.535714285714286
44.87104847,-68.72605947,1.3125
-1.235194157,103.6197463,0.692307692307692
37.67104962,49.03433835,0.666666666666667
48.83979783,16.49684356,0.714285714285714
-53.37893581,-71.2656424,1.39285714285714
56.90646321,82.64683298,1.07142857142857
42.5877155,23.3364258,0.461538461538462
42.76688214,24.25934232,0.681818181818182
41.62104899,24.67809225,0.75
54.61063024,-84.60939026,1.4
-0.645610918,-90.31772268,0.6
42.76688214,24.26142565,0.519230769230769
42.57729883,23.20309249,0.818181818181818
54.77729688,43.44683925,1.32
17.02938625,120.9009935,0.576923076923077
52.28771395,-3.023986649,1.125
58.78979624,68.79058519,1.39024390243902
47.5939647,8.767678131,0.0
68.36479471,19.58225973,1.26923076923077
9.383554144,-82.36564062,0.48
60.41479598,-150.9010463,1.33333333333333
-40.66018785,-72.16772559,1.23529411764706
-0.643527585,-90.32813935,0.375
38.86688276,-107.0406367,1.23529411764706
42.58563217,23.26767581,0.6
58.33562965,-134.5531323,1.14285714285714
-40.76852116,-72.29272557,1.23529411764706
37.80646626,-25.73648302,0.5
38.83354943,-107.0760533,0.947368421052632
59.92312939,12.27184424,1.17073170731707
-1.235194157,103.6197463,0.428571428571429
21.47730221,105.632246,0.893617021276596
