latitude,longitude,Species richness
-3.933110392,-74.41147523,44
60.98354589,24.66559225,30
43.11896541,23.12392583,47
48.55021454,-58.43439445,31
-1.143527504,103.5655796,14
44.38771521,-69.7885593,40
20.95021896,-99.61772119,20
46.71063151,6.161428548,32
41.62104899,24.67809225,24
-54.61643562,-67.77189296,23
68.34604471,19.06559315,7
18.27313606,-97.48647154,24
60.8897959,68.68850188,17
61.63979578,-149.8635465,24
48.77521451,16.69684353,18
67.26687822,49.88433822,37
42.62729883,23.25934248,5
-1.418527461,133.2905749,32
54.77729688,43.44683925,26
42.1460489,23.78434239,35
42.15438223,23.77392573,48
53.76271371,156.5572378,27
-1.23727749,103.6197463,13
18.27313606,-97.48647154,30
54.78146355,43.44058925,17
58.15229634,38.19059009,17
-1.143527504,103.567663,10
47.59188136,8.769761464,7
48.1877146,-77.59480805,34
42.76688214,24.25934232,44
60.60229595,-151.2114629,22
36.58354979,137.5926575,2
56.50229661,33.05517424,32
56.97937986,82.61349965,52
67.44396152,86.70516566,61
1.527305402,124.9947429,49
42.58354883,23.26975914,46
44.16479858,-111.0073027,34
52.93563051,-2.759403358,23
-39.58727135,175.5551514,34
66.40021169,79.01766689,45
53.21479713,16.73017686,46
56.46687994,33.04059091,65
66.01687842,-37.02606454,31
60.44396264,-151.2468796,46
42.02104892,24.22392566,4
-1.235194157,103.6197463,19
41.73146564,23.52392577,32
-1.235194157,103.6197463,9
42.58563217,23.28434247,97
48.83979783,16.49684356,23
-0.643527585,-90.32813935,8
44.29188189,-72.87397547,35
-40.67685451,-72.16980892,17
62.78562893,30.94892458,29
52.28771395,-3.023986649,25
37.72521628,-25.46773306,4
52.93563051,-2.759403358,24
58.37104631,-3.965653165,36
42.20438223,23.3176758,29
-36.29352188,175.5051515,42
-8.464359667,20.55517624,37
54.76896355,43.18642262,16
43.45021536,-7.530235928,39
50.20229761,-66.60105981,42
-6.787276601,106.9822457,52
40.33771586,-7.611485915,23
41.67729898,23.45725911,25
41.34813236,23.18642582,45
-36.36018854,148.5009891,39
48.76271451,35.43434053,25
42.76688214,24.25934232,53
53.90438035,21.2280928,33
51.52521407,51.52392129,1
37.80021626,-25.23856643,33
53.11063048,156.8780711,28
52.45854725,17.29892677,74
-1.233110823,103.6197463,9
58.43146296,-3.432319917,29
42.59604883,23.28225914,5
42.54604884,23.32184247,18
64.16687871,100.5176635,36
-1.143527504,103.567663,13
46.64604818,10.33851121,12
47.59188136,8.771844797,6
42.00646559,24.61559226,21
43.13146541,-8.742735735,9
-40.77893783,-72.25939224,17
60.41479598,-150.9010463,36
42.5877155,23.3364258,13
46.49813154,9.869761288,66
9.381470811,-82.36564062,25
41.81271562,24.11767567,18
60.8897959,68.68850188,26
17.63355282,-96.53230502,70
42.60229883,23.27184248,18
69.12937792,-104.8989703,88
-7.328943182,109.6134953,81
-6.701859949,106.9989124,37
58.78979624,68.79058519,41
42.68771548,-8.93440237,16
61.23562918,65.6280857,62
68.35646138,19.04684315,46
53.76063038,156.5593212,23
42.76688214,24.25934232,43
-39.22685474,175.5551514,40
-4.616443616,55.43642066,14
49.68563103,-77.73230803,38
42.16271557,23.78017573,24
41.67729898,23.45517578,16
52.07313065,21.0635095,18
60.9022959,68.68641854,37
-1.656027423,120.5426602,21
59.79187941,-151.1697963,26
53.6356304,-2.844820011,14
37.81688293,-25.26356642,22
-0.643527585,-90.30938935,14
20.31688573,-96.86772163,74
19.32730255,-99.31147124,27
52.93563051,-2.759403358,36
43.33771538,-7.598985917,5
18.3898027,-97.48022154,19
42.12938224,23.46975911,40
42.06688225,-8.842735718,6
42.5877155,23.25100915,14
41.61688232,24.66559225,17
42.57938217,23.26975914,45
47.5939647,8.765594798,5
58.64604626,-134.9343822,38
42.58354883,23.28642581,25
50.2647976,-63.66981028,49
46.09396494,-92.1114724,39
41.59188232,24.44684229,38
42.6064655,23.26559248,6
42.58354883,23.22600915,25
60.47104597,-150.7281297,55
43.45646536,-7.436485943,41
55.17104682,40.2114231,22
29.57105091,94.57808107,19
-1.235194157,103.6197463,12
56.67312991,84.52391601,28
58.33562965,-134.5531323,42
43.53146535,-7.657319241,4
55.0752135,-2.511486731,43
56.86479655,82.85099961,52
41.17521572,20.84059287,19
37.84604959,-107.7260532,11
61.03354588,25.03225886,21
60.50854596,-149.4427132,26
52.73563054,157.346821,12
45.10854843,-63.89481024,38
46.06063161,14.46767722,16
47.59188136,8.769761464,12
53.08146382,-7.992735854,39
47.59188136,8.77392813,4
45.2710484,-75.46564173,23
42.57313217,23.20517582,20
42.60229883,23.27184248,81
50.29813093,-63.69272694,46
37.76271627,-25.50106639,16
42.58354883,23.26975914,35
67.86479479,19.36767643,16
45.78354832,14.20309393,6
14.72730329,109.0572454,3
42.76688214,24.25934232,26
-53.65185244,-70.96564245,28
41.54813233,23.63850908,15
41.70438231,23.50725911,34
16.03771975,-96.4489717,10
47.58979803,8.780178129,18
41.9502156,24.138509,25
39.73354929,-3.848986517,3
40.86688244,-106.6052201,21
-8.185193044,21.55100942,16
54.44604693,159.2176541,11
-7.931026418,-14.3656515,3
42.23146556,23.3489258,34
21.47730221,105.632246,123
60.8897959,68.68850188,21
43.69396532,-7.965652525,31
41.85229895,23.17392583,40
40.36063252,-7.653152576,24
42.57938217,23.26559248,46
42.5877155,23.25100915,36
41.62104899,24.67809225,19
29.56480092,94.54891441,16
54.2668803,156.3780712,9
62.16687903,-6.898986029,35
65.58354515,77.58433379,67
-1.233110823,103.6197463,7
61.84396242,24.28850898,13
42.59188216,23.28642581,12
64.20021204,100.4843301,33
44.49396519,-63.89689358,1
-45.52685374,170.5551522,30
42.5877155,23.24684248,46
42.58563217,23.28642581,40
42.38146553,-7.715652565,8
47.5939647,8.767678131,2
53.76271371,156.5572378,23
-7.622693134,21.56559275,42
54.29813029,155.9551546,25
42.5814655,23.22184248,9
54.99604685,-2.307320097,31
60.8897959,68.68850188,32
47.59188136,8.77392813,4
-0.728944238,-90.31772268,6
43.45229869,-7.523985929,30
37.87729959,-107.3698033,20
18.26896939,-97.48647154,27
56.47521328,33.03642425,64
37.67104962,49.03433835,32
-4.110193697,-79.18022446,33
-1.143527504,103.5655796,9
47.33771474,-53.01772865,32
-2.856027231,13.83851065,41
37.83563293,-25.75939968,16
56.48354661,33.01767425,50
42.58979883,23.25100915,23
45.40229838,-75.48647506,57
18.39396937,-97.4718882,19
43.49813202,-7.551069258,25
43.54188201,-7.505235933,44
-36.73518848,146.780156,30
54.21479697,-3.001069986,32
-1.235194157,103.6197463,14
60.9022959,68.67600188,42
60.11687936,71.50100143,39
-36.38102187,148.4093225,37
46.25229825,-86.62397327,35
-1.143527504,103.567663,9
44.95438179,136.5301577,22
-0.64769425,-90.32813935,6
-1.233110823,103.6197463,13
43.32938205,22.86142588,35
52.71896388,-83.94064037,32
43.11896541,23.12392583,50
55.61688008,38.90308998,19
47.30021474,-94.24897205,38
42.15438223,23.39684246,56
47.41896473,-88.00938972,28
53.31479712,46.19475548,44
42.00229893,24.53850894,17
46.07729827,-92.11980573,42
19.55646918,99.06349702,15
41.7481323,23.41142579,28
41.74396563,24.14684234,40
54.06063033,37.59267352,20
67.05854492,-50.45314573,84
43.11896541,23.1218425,47
51.13979746,5.298928686,100
-7.895609757,114.2634946,41
-46.50810358,168.7155692,33
58.42312963,-3.578153227,39
41.84813228,23.17392583,35
54.69188023,-2.37190342,36
